fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/967/967_36.png,967,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/967/967_4.png,967
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_13.png,994,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_8.png,994
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_26.png,978,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_41.png,978
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_1.png,957,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_37.png,957
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/917/917_21.png,917,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/917/917_32.png,917
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_35.png,857,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_36.png,857
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_0.png,871,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_4.png,871
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/852/852_36.png,852,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_15.png,936
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/853/853_21.png,853,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/896/896_10.png,896
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/868/868_46.png,868,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/901/901_32.png,901
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_43.png,894,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/898/898_39.png,898
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/832/832_1.png,832,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/900/900_18.png,900
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/823/823_47.png,823,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/975/975_9.png,975
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/872/872_35.png,872,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_40.png,980
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/995/995_3.png,995,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/998/998_36.png,998
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_40.png,931,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/998/998_43.png,998
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_25.png,947,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/961/961_34.png,961
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/816/816_46.png,816,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_1.png,913
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/804/804_37.png,804,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/867/867_25.png,867
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/877/877_10.png,877,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/954/954_23.png,954
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/849/849_47.png,849,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_6.png,894
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/817/817_48.png,817,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/883/883_49.png,883
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_1.png,826,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_20.png,994
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/949/949_33.png,949,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/959/959_9.png,959
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/846/846_28.png,846,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/862/862_37.png,862
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/946/946_11.png,946,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/966/966_21.png,966
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/808/808_46.png,808,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_10.png,960
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/849/849_27.png,849,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_46.png,905
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_15.png,890,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/975/975_31.png,975
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/941/941_30.png,941,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/946/946_2.png,946
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/950/950_14.png,950,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_0.png,980
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/915/915_11.png,915,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_40.png,931
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/846/846_42.png,846,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/985/985_28.png,985
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/884/884_37.png,884,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_16.png,960
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_8.png,960,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/970/970_32.png,970
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/834/834_27.png,834,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_25.png,890
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_32.png,913,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/970/970_39.png,970
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/824/824_23.png,824,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/880/880_37.png,880
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_1.png,936,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/966/966_11.png,966
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/886/886_11.png,886,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/964/964_3.png,964
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/803/803_0.png,803,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/884/884_2.png,884
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/856/856_45.png,856,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/906/906_31.png,906
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/944/944_29.png,944,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_2.png,999
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/911/911_4.png,911,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/944/944_1.png,944
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/868/868_48.png,868,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/927/927_25.png,927
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/832/832_25.png,832,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/853/853_35.png,853
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/832/832_8.png,832,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_15.png,994
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/817/817_16.png,817,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_7.png,978
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/895/895_48.png,895,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/954/954_31.png,954
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/977/977_37.png,977,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_20.png,999
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/820/820_2.png,820,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/872/872_7.png,872
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/941/941_12.png,941,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/977/977_21.png,977
