fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/984/984_10.png,984,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/984/984_41.png,984
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/997/997_0.png,997,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/997/997_7.png,997
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/820/820_33.png,820,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/820/820_36.png,820
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_47.png,990,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_49.png,990
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_21.png,909,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_32.png,909
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/822/822_12.png,822,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/822/822_40.png,822
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/803/803_26.png,803,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/803/803_34.png,803
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_24.png,844,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_4.png,844
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/803/803_33.png,803,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/803/803_39.png,803
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/805/805_0.png,805,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/805/805_42.png,805
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_19.png,843,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_39.png,843
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/995/995_12.png,995,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/995/995_22.png,995
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/856/856_32.png,856,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/856/856_49.png,856
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/929/929_33.png,929,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/929/929_46.png,929
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/839/839_20.png,839,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/839/839_37.png,839
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/935/935_1.png,935,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/935/935_27.png,935
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/940/940_41.png,940,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/940/940_42.png,940
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/987/987_12.png,987,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/987/987_30.png,987
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_21.png,894,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_8.png,894
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/859/859_13.png,859,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/859/859_19.png,859
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/918/918_14.png,918,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/918/918_32.png,918
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/939/939_45.png,939,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/968/968_40.png,968
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/902/902_37.png,902,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/958/958_11.png,958
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/898/898_39.png,898,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/942/942_21.png,942
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_23.png,855,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/996/996_37.png,996
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/823/823_4.png,823,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/847/847_40.png,847
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/841/841_37.png,841,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/861/861_32.png,861
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/821/821_21.png,821,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/910/910_49.png,910
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/842/842_43.png,842,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/997/997_30.png,997
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/837/837_38.png,837,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/987/987_47.png,987
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/935/935_32.png,935,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_16.png,937
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/840/840_13.png,840,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/862/862_25.png,862
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/840/840_35.png,840,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/845/845_26.png,845
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/839/839_4.png,839,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/919/919_12.png,919
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/879/879_19.png,879,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/907/907_5.png,907
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_15.png,843,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/939/939_37.png,939
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_39.png,994,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/996/996_4.png,996
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/901/901_36.png,901,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/943/943_9.png,943
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/827/827_42.png,827,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/889/889_47.png,889
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/850/850_14.png,850,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/865/865_4.png,865
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/880/880_36.png,880,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_17.png,909
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/934/934_14.png,934,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/935/935_14.png,935
